child_sku,parent_sku,nama_blend,season,kategori,ukuran,grind_size,harga_idr,berat_bersih_g,deskripsi_singkat
S-SPR-125-100-FIN,S-SPR-125,Midnight Spring Journey,Spring,Seasonal Blend,100g,Fine,38000,100,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Lampung Robusta Premium dan Gunung Halu d..."
S-SPR-125-100-XF,S-SPR-125,Midnight Spring Journey,Spring,Seasonal Blend,100g,Extra Fine,38500,100,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Lampung Robusta Premium dan Gunung Halu d..."
S-SPR-125-200-WB,S-SPR-125,Midnight Spring Journey,Spring,Seasonal Blend,200g,Whole Bean,62000,200,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Lampung Robusta Premium dan Gunung Halu d..."
S-SPR-125-200-CRS,S-SPR-125,Midnight Spring Journey,Spring,Seasonal Blend,200g,Coarse,64000,200,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Lampung Robusta Premium dan Gunung Halu d..."
S-SPR-125-200-MED,S-SPR-125,Midnight Spring Journey,Spring,Seasonal Blend,200g,Medium,64500,200,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Lampung Robusta Premium dan Gunung Halu d..."
S-SPR-125-200-FIN,S-SPR-125,Midnight Spring Journey,Spring,Seasonal Blend,200g,Fine,65000,200,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Lampung Robusta Premium dan Gunung Halu d..."
S-SPR-125-200-XF,S-SPR-125,Midnight Spring Journey,Spring,Seasonal Blend,200g,Extra Fine,65500,200,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Lampung Robusta Premium dan Gunung Halu d..."
S-SPR-125-500-WB,S-SPR-125,Midnight Spring Journey,Spring,Seasonal Blend,500g,Whole Bean,140000,500,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Lampung Robusta Premium dan Gunung Halu d..."
S-SPR-125-500-CRS,S-SPR-125,Midnight Spring Journey,Spring,Seasonal Blend,500g,Coarse,142000,500,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Lampung Robusta Premium dan Gunung Halu d..."
S-SPR-125-500-MED,S-SPR-125,Midnight Spring Journey,Spring,Seasonal Blend,500g,Medium,142500,500,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Lampung Robusta Premium dan Gunung Halu d..."
S-SPR-125-500-FIN,S-SPR-125,Midnight Spring Journey,Spring,Seasonal Blend,500g,Fine,143000,500,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Lampung Robusta Premium dan Gunung Halu d..."
S-SPR-125-500-XF,S-SPR-125,Midnight Spring Journey,Spring,Seasonal Blend,500g,Extra Fine,143500,500,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Lampung Robusta Premium dan Gunung Halu d..."
S-SPR-125-1K-WB,S-SPR-125,Midnight Spring Journey,Spring,Seasonal Blend,1kg,Whole Bean,255000,1000,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Lampung Robusta Premium dan Gunung Halu d..."
S-SPR-125-1K-CRS,S-SPR-125,Midnight Spring Journey,Spring,Seasonal Blend,1kg,Coarse,257000,1000,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Lampung Robusta Premium dan Gunung Halu d..."
S-SPR-125-1K-MED,S-SPR-125,Midnight Spring Journey,Spring,Seasonal Blend,1kg,Medium,257500,1000,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Lampung Robusta Premium dan Gunung Halu d..."
S-SPR-125-1K-FIN,S-SPR-125,Midnight Spring Journey,Spring,Seasonal Blend,1kg,Fine,258000,1000,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Lampung Robusta Premium dan Gunung Halu d..."
S-SPR-125-1K-XF,S-SPR-125,Midnight Spring Journey,Spring,Seasonal Blend,1kg,Extra Fine,258500,1000,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Lampung Robusta Premium dan Gunung Halu d..."
S-SPR-126-100-WB,S-SPR-126,Ember Spring Ridge,Spring,Seasonal Blend,100g,Whole Bean,35000,100,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Toraja Sapan dan Java Puntang dan Sembalu..."
S-SPR-126-100-CRS,S-SPR-126,Ember Spring Ridge,Spring,Seasonal Blend,100g,Coarse,37000,100,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Toraja Sapan dan Java Puntang dan Sembalu..."
S-SPR-126-100-MED,S-SPR-126,Ember Spring Ridge,Spring,Seasonal Blend,100g,Medium,37500,100,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Toraja Sapan dan Java Puntang dan Sembalu..."
S-SPR-126-100-FIN,S-SPR-126,Ember Spring Ridge,Spring,Seasonal Blend,100g,Fine,38000,100,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Toraja Sapan dan Java Puntang dan Sembalu..."
S-SPR-126-100-XF,S-SPR-126,Ember Spring Ridge,Spring,Seasonal Blend,100g,Extra Fine,38500,100,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Toraja Sapan dan Java Puntang dan Sembalu..."
S-SPR-126-200-WB,S-SPR-126,Ember Spring Ridge,Spring,Seasonal Blend,200g,Whole Bean,62000,200,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Toraja Sapan dan Java Puntang dan Sembalu..."
S-SPR-126-200-CRS,S-SPR-126,Ember Spring Ridge,Spring,Seasonal Blend,200g,Coarse,64000,200,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Toraja Sapan dan Java Puntang dan Sembalu..."
S-SPR-126-200-MED,S-SPR-126,Ember Spring Ridge,Spring,Seasonal Blend,200g,Medium,64500,200,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Toraja Sapan dan Java Puntang dan Sembalu..."
S-SPR-126-200-FIN,S-SPR-126,Ember Spring Ridge,Spring,Seasonal Blend,200g,Fine,65000,200,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Toraja Sapan dan Java Puntang dan Sembalu..."
S-SPR-126-200-XF,S-SPR-126,Ember Spring Ridge,Spring,Seasonal Blend,200g,Extra Fine,65500,200,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Toraja Sapan dan Java Puntang dan Sembalu..."
S-SPR-126-500-WB,S-SPR-126,Ember Spring Ridge,Spring,Seasonal Blend,500g,Whole Bean,140000,500,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Toraja Sapan dan Java Puntang dan Sembalu..."
S-SPR-126-500-CRS,S-SPR-126,Ember Spring Ridge,Spring,Seasonal Blend,500g,Coarse,142000,500,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Toraja Sapan dan Java Puntang dan Sembalu..."
S-SPR-126-500-MED,S-SPR-126,Ember Spring Ridge,Spring,Seasonal Blend,500g,Medium,142500,500,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Toraja Sapan dan Java Puntang dan Sembalu..."
S-SPR-126-500-FIN,S-SPR-126,Ember Spring Ridge,Spring,Seasonal Blend,500g,Fine,143000,500,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Toraja Sapan dan Java Puntang dan Sembalu..."
S-SPR-126-500-XF,S-SPR-126,Ember Spring Ridge,Spring,Seasonal Blend,500g,Extra Fine,143500,500,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Toraja Sapan dan Java Puntang dan Sembalu..."
S-SPR-126-1K-WB,S-SPR-126,Ember Spring Ridge,Spring,Seasonal Blend,1kg,Whole Bean,255000,1000,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Toraja Sapan dan Java Puntang dan Sembalu..."
S-SPR-126-1K-CRS,S-SPR-126,Ember Spring Ridge,Spring,Seasonal Blend,1kg,Coarse,257000,1000,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Toraja Sapan dan Java Puntang dan Sembalu..."
S-SPR-126-1K-MED,S-SPR-126,Ember Spring Ridge,Spring,Seasonal Blend,1kg,Medium,257500,1000,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Toraja Sapan dan Java Puntang dan Sembalu..."
S-SPR-126-1K-FIN,S-SPR-126,Ember Spring Ridge,Spring,Seasonal Blend,1kg,Fine,258000,1000,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Toraja Sapan dan Java Puntang dan Sembalu..."
S-SPR-126-1K-XF,S-SPR-126,Ember Spring Ridge,Spring,Seasonal Blend,1kg,Extra Fine,258500,1000,"Aroma bunga yang menyegarkan, blend light ini memadukan biji-biji terbaik dari Toraja Sapan dan Java Puntang dan Sembalu..."
S-SPR-127-100-WB,S-SPR-127,Volcano Spring Ridge,Spring,Seasonal Blend,100g,Whole Bean,35000,100,"Aroma bunga yang menyegarkan, blend clean ini memadukan biji-biji terbaik dari Java Preanger dan Solok Radjo dan Java Si..."
S-SPR-127-100-CRS,S-SPR-127,Volcano Spring Ridge,Spring,Seasonal Blend,100g,Coarse,37000,100,"Aroma bunga yang menyegarkan, blend clean ini memadukan biji-biji terbaik dari Java Preanger dan Solok Radjo dan Java Si..."
S-SPR-127-100-MED,S-SPR-127,Volcano Spring Ridge,Spring,Seasonal Blend,100g,Medium,37500,100,"Aroma bunga yang menyegarkan, blend clean ini memadukan biji-biji terbaik dari Java Preanger dan Solok Radjo dan Java Si..."
S-SPR-127-100-FIN,S-SPR-127,Volcano Spring Ridge,Spring,Seasonal Blend,100g,Fine,38000,100,"Aroma bunga yang menyegarkan, blend clean ini memadukan biji-biji terbaik dari Java Preanger dan Solok Radjo dan Java Si..."
S-SPR-127-100-XF,S-SPR-127,Volcano Spring Ridge,Spring,Seasonal Blend,100g,Extra Fine,38500,100,"Aroma bunga yang menyegarkan, blend clean ini memadukan biji-biji terbaik dari Java Preanger dan Solok Radjo dan Java Si..."
S-SPR-127-200-WB,S-SPR-127,Volcano Spring Ridge,Spring,Seasonal Blend,200g,Whole Bean,62000,200,"Aroma bunga yang menyegarkan, blend clean ini memadukan biji-biji terbaik dari Java Preanger dan Solok Radjo dan Java Si..."
S-SPR-127-200-CRS,S-SPR-127,Volcano Spring Ridge,Spring,Seasonal Blend,200g,Coarse,64000,200,"Aroma bunga yang menyegarkan, blend clean ini memadukan biji-biji terbaik dari Java Preanger dan Solok Radjo dan Java Si..."
S-SPR-127-200-MED,S-SPR-127,Volcano Spring Ridge,Spring,Seasonal Blend,200g,Medium,64500,200,"Aroma bunga yang menyegarkan, blend clean ini memadukan biji-biji terbaik dari Java Preanger dan Solok Radjo dan Java Si..."
S-SPR-127-200-FIN,S-SPR-127,Volcano Spring Ridge,Spring,Seasonal Blend,200g,Fine,65000,200,"Aroma bunga yang menyegarkan, blend clean ini memadukan biji-biji terbaik dari Java Preanger dan Solok Radjo dan Java Si..."
S-SPR-127-200-XF,S-SPR-127,Volcano Spring Ridge,Spring,Seasonal Blend,200g,Extra Fine,65500,200,"Aroma bunga yang menyegarkan, blend clean ini memadukan biji-biji terbaik dari Java Preanger dan Solok Radjo dan Java Si..."
S-SPR-127-500-WB,S-SPR-127,Volcano Spring Ridge,Spring,Seasonal Blend,500g,Whole Bean,140000,500,"Aroma bunga yang menyegarkan, blend clean ini memadukan biji-biji terbaik dari Java Preanger dan Solok Radjo dan Java Si..."
S-SPR-127-500-CRS,S-SPR-127,Volcano Spring Ridge,Spring,Seasonal Blend,500g,Coarse,142000,500,"Aroma bunga yang menyegarkan, blend clean ini memadukan biji-biji terbaik dari Java Preanger dan Solok Radjo dan Java Si..."
S-SPR-127-500-MED,S-SPR-127,Volcano Spring Ridge,Spring,Seasonal Blend,500g,Medium,142500,500,"Aroma bunga yang menyegarkan, blend clean ini memadukan biji-biji terbaik dari Java Preanger dan Solok Radjo dan Java Si..."
S-SPR-127-500-FIN,S-SPR-127,Volcano Spring Ridge,Spring,Seasonal Blend,500g,Fine,143000,500,"Aroma bunga yang menyegarkan, blend clean ini memadukan biji-biji terbaik dari Java Preanger dan Solok Radjo dan Java Si..."
S-SPR-127-500-XF,S-SPR-127,Volcano Spring Ridge,Spring,Seasonal Blend,500g,Extra Fine,143500,500,"Aroma bunga yang menyegarkan, blend clean ini memadukan biji-biji terbaik dari Java Preanger dan Solok Radjo dan Java Si..."
S-SPR-127-1K-WB,S-SPR-127,Volcano Spring Ridge,Spring,Seasonal Blend,1kg,Whole Bean,255000,1000,"Aroma bunga yang menyegarkan, blend clean ini memadukan biji-biji terbaik dari Java Preanger dan Solok Radjo dan Java Si..."
S-SPR-127-1K-CRS,S-SPR-127,Volcano Spring Ridge,Spring,Seasonal Blend,1kg,Coarse,257000,1000,"Aroma bunga yang menyegarkan, blend clean ini memadukan biji-biji terbaik dari Java Preanger dan Solok Radjo dan Java Si..."
S-SPR-127-1K-MED,S-SPR-127,Volcano Spring Ridge,Spring,Seasonal Blend,1kg,Medium,257500,1000,"Aroma bunga yang menyegarkan, blend clean ini memadukan biji-biji terbaik dari Java Preanger dan Solok Radjo dan Java Si..."
S-SPR-127-1K-FIN,S-SPR-127,Volcano Spring Ridge,Spring,Seasonal Blend,1kg,Fine,258000,1000,"Aroma bunga yang menyegarkan, blend clean ini memadukan biji-biji terbaik dari Java Preanger dan Solok Radjo dan Java Si..."
S-SPR-127-1K-XF,S-SPR-127,Volcano Spring Ridge,Spring,Seasonal Blend,1kg,Extra Fine,258500,1000,"Aroma bunga yang menyegarkan, blend clean ini memadukan biji-biji terbaik dari Java Preanger dan Solok Radjo dan Java Si..."
S-SPR-128-100-WB,S-SPR-128,Heritage Spring Valley,Spring,Seasonal Blend,100g,Whole Bean,35000,100,"Halus seperti angin semi, blend fresh ini memadukan biji-biji terbaik dari Dampit Malang dan Java Preanger. Diproses den..."
S-SPR-128-100-CRS,S-SPR-128,Heritage Spring Valley,Spring,Seasonal Blend,100g,Coarse,37000,100,"Halus seperti angin semi, blend fresh ini memadukan biji-biji terbaik dari Dampit Malang dan Java Preanger. Diproses den..."
S-SPR-128-100-MED,S-SPR-128,Heritage Spring Valley,Spring,Seasonal Blend,100g,Medium,37500,100,"Halus seperti angin semi, blend fresh ini memadukan biji-biji terbaik dari Dampit Malang dan Java Preanger. Diproses den..."
S-SPR-128-100-FIN,S-SPR-128,Heritage Spring Valley,Spring,Seasonal Blend,100g,Fine,38000,100,"Halus seperti angin semi, blend fresh ini memadukan biji-biji terbaik dari Dampit Malang dan Java Preanger. Diproses den..."
S-SPR-128-100-XF,S-SPR-128,Heritage Spring Valley,Spring,Seasonal Blend,100g,Extra Fine,38500,100,"Halus seperti angin semi, blend fresh ini memadukan biji-biji terbaik dari Dampit Malang dan Java Preanger. Diproses den..."
S-SPR-128-200-WB,S-SPR-128,Heritage Spring Valley,Spring,Seasonal Blend,200g,Whole Bean,62000,200,"Halus seperti angin semi, blend fresh ini memadukan biji-biji terbaik dari Dampit Malang dan Java Preanger. Diproses den..."
S-SPR-128-200-CRS,S-SPR-128,Heritage Spring Valley,Spring,Seasonal Blend,200g,Coarse,64000,200,"Halus seperti angin semi, blend fresh ini memadukan biji-biji terbaik dari Dampit Malang dan Java Preanger. Diproses den..."
S-SPR-128-200-MED,S-SPR-128,Heritage Spring Valley,Spring,Seasonal Blend,200g,Medium,64500,200,"Halus seperti angin semi, blend fresh ini memadukan biji-biji terbaik dari Dampit Malang dan Java Preanger. Diproses den..."
S-SPR-128-200-FIN,S-SPR-128,Heritage Spring Valley,Spring,Seasonal Blend,200g,Fine,65000,200,"Halus seperti angin semi, blend fresh ini memadukan biji-biji terbaik dari Dampit Malang dan Java Preanger. Diproses den..."
S-SPR-128-200-XF,S-SPR-128,Heritage Spring Valley,Spring,Seasonal Blend,200g,Extra Fine,65500,200,"Halus seperti angin semi, blend fresh ini memadukan biji-biji terbaik dari Dampit Malang dan Java Preanger. Diproses den..."
S-SPR-128-500-WB,S-SPR-128,Heritage Spring Valley,Spring,Seasonal Blend,500g,Whole Bean,140000,500,"Halus seperti angin semi, blend fresh ini memadukan biji-biji terbaik dari Dampit Malang dan Java Preanger. Diproses den..."
S-SPR-128-500-CRS,S-SPR-128,Heritage Spring Valley,Spring,Seasonal Blend,500g,Coarse,142000,500,"Halus seperti angin semi, blend fresh ini memadukan biji-biji terbaik dari Dampit Malang dan Java Preanger. Diproses den..."
S-SPR-128-500-MED,S-SPR-128,Heritage Spring Valley,Spring,Seasonal Blend,500g,Medium,142500,500,"Halus seperti angin semi, blend fresh ini memadukan biji-biji terbaik dari Dampit Malang dan Java Preanger. Diproses den..."
S-SPR-128-500-FIN,S-SPR-128,Heritage Spring Valley,Spring,Seasonal Blend,500g,Fine,143000,500,"Halus seperti angin semi, blend fresh ini memadukan biji-biji terbaik dari Dampit Malang dan Java Preanger. Diproses den..."
S-SPR-128-500-XF,S-SPR-128,Heritage Spring Valley,Spring,Seasonal Blend,500g,Extra Fine,143500,500,"Halus seperti angin semi, blend fresh ini memadukan biji-biji terbaik dari Dampit Malang dan Java Preanger. Diproses den..."
S-SPR-128-1K-WB,S-SPR-128,Heritage Spring Valley,Spring,Seasonal Blend,1kg,Whole Bean,255000,1000,"Halus seperti angin semi, blend fresh ini memadukan biji-biji terbaik dari Dampit Malang dan Java Preanger. Diproses den..."
S-SPR-128-1K-CRS,S-SPR-128,Heritage Spring Valley,Spring,Seasonal Blend,1kg,Coarse,257000,1000,"Halus seperti angin semi, blend fresh ini memadukan biji-biji terbaik dari Dampit Malang dan Java Preanger. Diproses den..."
S-SPR-128-1K-MED,S-SPR-128,Heritage Spring Valley,Spring,Seasonal Blend,1kg,Medium,257500,1000,"Halus seperti angin semi, blend fresh ini memadukan biji-biji terbaik dari Dampit Malang dan Java Preanger. Diproses den..."
S-SPR-128-1K-FIN,S-SPR-128,Heritage Spring Valley,Spring,Seasonal Blend,1kg,Fine,258000,1000,"Halus seperti angin semi, blend fresh ini memadukan biji-biji terbaik dari Dampit Malang dan Java Preanger. Diproses den..."
S-SPR-128-1K-XF,S-SPR-128,Heritage Spring Valley,Spring,Seasonal Blend,1kg,Extra Fine,258500,1000,"Halus seperti angin semi, blend fresh ini memadukan biji-biji terbaik dari Dampit Malang dan Java Preanger. Diproses den..."
S-SPR-129-100-WB,S-SPR-129,Velvet Spring Story,Spring,Seasonal Blend,100g,Whole Bean,35000,100,"Aroma bunga yang menyegarkan, blend delicate ini memadukan biji-biji terbaik dari Temanggung dan Aceh Gayo dan Dampit Ma..."
S-SPR-129-100-CRS,S-SPR-129,Velvet Spring Story,Spring,Seasonal Blend,100g,Coarse,37000,100,"Aroma bunga yang menyegarkan, blend delicate ini memadukan biji-biji terbaik dari Temanggung dan Aceh Gayo dan Dampit Ma..."
S-SPR-129-100-MED,S-SPR-129,Velvet Spring Story,Spring,Seasonal Blend,100g,Medium,37500,100,"Aroma bunga yang menyegarkan, blend delicate ini memadukan biji-biji terbaik dari Temanggung dan Aceh Gayo dan Dampit Ma..."
S-SPR-129-100-FIN,S-SPR-129,Velvet Spring Story,Spring,Seasonal Blend,100g,Fine,38000,100,"Aroma bunga yang menyegarkan, blend delicate ini memadukan biji-biji terbaik dari Temanggung dan Aceh Gayo dan Dampit Ma..."
S-SPR-129-100-XF,S-SPR-129,Velvet Spring Story,Spring,Seasonal Blend,100g,Extra Fine,38500,100,"Aroma bunga yang menyegarkan, blend delicate ini memadukan biji-biji terbaik dari Temanggung dan Aceh Gayo dan Dampit Ma..."
S-SPR-129-200-WB,S-SPR-129,Velvet Spring Story,Spring,Seasonal Blend,200g,Whole Bean,62000,200,"Aroma bunga yang menyegarkan, blend delicate ini memadukan biji-biji terbaik dari Temanggung dan Aceh Gayo dan Dampit Ma..."
S-SPR-129-200-CRS,S-SPR-129,Velvet Spring Story,Spring,Seasonal Blend,200g,Coarse,64000,200,"Aroma bunga yang menyegarkan, blend delicate ini memadukan biji-biji terbaik dari Temanggung dan Aceh Gayo dan Dampit Ma..."
S-SPR-129-200-MED,S-SPR-129,Velvet Spring Story,Spring,Seasonal Blend,200g,Medium,64500,200,"Aroma bunga yang menyegarkan, blend delicate ini memadukan biji-biji terbaik dari Temanggung dan Aceh Gayo dan Dampit Ma..."
S-SPR-129-200-FIN,S-SPR-129,Velvet Spring Story,Spring,Seasonal Blend,200g,Fine,65000,200,"Aroma bunga yang menyegarkan, blend delicate ini memadukan biji-biji terbaik dari Temanggung dan Aceh Gayo dan Dampit Ma..."
S-SPR-129-200-XF,S-SPR-129,Velvet Spring Story,Spring,Seasonal Blend,200g,Extra Fine,65500,200,"Aroma bunga yang menyegarkan, blend delicate ini memadukan biji-biji terbaik dari Temanggung dan Aceh Gayo dan Dampit Ma..."
S-SPR-129-500-WB,S-SPR-129,Velvet Spring Story,Spring,Seasonal Blend,500g,Whole Bean,140000,500,"Aroma bunga yang menyegarkan, blend delicate ini memadukan biji-biji terbaik dari Temanggung dan Aceh Gayo dan Dampit Ma..."
S-SPR-129-500-CRS,S-SPR-129,Velvet Spring Story,Spring,Seasonal Blend,500g,Coarse,142000,500,"Aroma bunga yang menyegarkan, blend delicate ini memadukan biji-biji terbaik dari Temanggung dan Aceh Gayo dan Dampit Ma..."
