child_sku,parent_sku,nama_blend,season,season_universe,kategori,ukuran,grind_size,harga_idr,berat_bersih_g,deskripsi_singkat
S-SPR-145-200-CRS,S-SPR-145,Tender Lichen,Spring,The First Ascent,Seasonal Blend,200g,Coarse,64000,200,"Di mana benih harapan tumbuh dari tanah yang baru mencair, blend ini mempertemukan biji-biji dari Aceh Gayo serta Solok Radjo sert..."
S-SPR-145-200-MED,S-SPR-145,Tender Lichen,Spring,The First Ascent,Seasonal Blend,200g,Medium,64500,200,"Di mana benih harapan tumbuh dari tanah yang baru mencair, blend ini mempertemukan biji-biji dari Aceh Gayo serta Solok Radjo sert..."
S-SPR-145-200-FIN,S-SPR-145,Tender Lichen,Spring,The First Ascent,Seasonal Blend,200g,Fine,65000,200,"Di mana benih harapan tumbuh dari tanah yang baru mencair, blend ini mempertemukan biji-biji dari Aceh Gayo serta Solok Radjo sert..."
S-SPR-145-200-XF,S-SPR-145,Tender Lichen,Spring,The First Ascent,Seasonal Blend,200g,Extra Fine,65500,200,"Di mana benih harapan tumbuh dari tanah yang baru mencair, blend ini mempertemukan biji-biji dari Aceh Gayo serta Solok Radjo sert..."
S-SPR-145-500-WB,S-SPR-145,Tender Lichen,Spring,The First Ascent,Seasonal Blend,500g,Whole Bean,140000,500,"Di mana benih harapan tumbuh dari tanah yang baru mencair, blend ini mempertemukan biji-biji dari Aceh Gayo serta Solok Radjo sert..."
S-SPR-145-500-CRS,S-SPR-145,Tender Lichen,Spring,The First Ascent,Seasonal Blend,500g,Coarse,142000,500,"Di mana benih harapan tumbuh dari tanah yang baru mencair, blend ini mempertemukan biji-biji dari Aceh Gayo serta Solok Radjo sert..."
S-SPR-145-500-MED,S-SPR-145,Tender Lichen,Spring,The First Ascent,Seasonal Blend,500g,Medium,142500,500,"Di mana benih harapan tumbuh dari tanah yang baru mencair, blend ini mempertemukan biji-biji dari Aceh Gayo serta Solok Radjo sert..."
S-SPR-145-500-FIN,S-SPR-145,Tender Lichen,Spring,The First Ascent,Seasonal Blend,500g,Fine,143000,500,"Di mana benih harapan tumbuh dari tanah yang baru mencair, blend ini mempertemukan biji-biji dari Aceh Gayo serta Solok Radjo sert..."
S-SPR-145-500-XF,S-SPR-145,Tender Lichen,Spring,The First Ascent,Seasonal Blend,500g,Extra Fine,143500,500,"Di mana benih harapan tumbuh dari tanah yang baru mencair, blend ini mempertemukan biji-biji dari Aceh Gayo serta Solok Radjo sert..."
S-SPR-145-1K-WB,S-SPR-145,Tender Lichen,Spring,The First Ascent,Seasonal Blend,1kg,Whole Bean,255000,1000,"Di mana benih harapan tumbuh dari tanah yang baru mencair, blend ini mempertemukan biji-biji dari Aceh Gayo serta Solok Radjo sert..."
S-SPR-145-1K-CRS,S-SPR-145,Tender Lichen,Spring,The First Ascent,Seasonal Blend,1kg,Coarse,257000,1000,"Di mana benih harapan tumbuh dari tanah yang baru mencair, blend ini mempertemukan biji-biji dari Aceh Gayo serta Solok Radjo sert..."
S-SPR-145-1K-MED,S-SPR-145,Tender Lichen,Spring,The First Ascent,Seasonal Blend,1kg,Medium,257500,1000,"Di mana benih harapan tumbuh dari tanah yang baru mencair, blend ini mempertemukan biji-biji dari Aceh Gayo serta Solok Radjo sert..."
S-SPR-145-1K-FIN,S-SPR-145,Tender Lichen,Spring,The First Ascent,Seasonal Blend,1kg,Fine,258000,1000,"Di mana benih harapan tumbuh dari tanah yang baru mencair, blend ini mempertemukan biji-biji dari Aceh Gayo serta Solok Radjo sert..."
S-SPR-145-1K-XF,S-SPR-145,Tender Lichen,Spring,The First Ascent,Seasonal Blend,1kg,Extra Fine,258500,1000,"Di mana benih harapan tumbuh dari tanah yang baru mencair, blend ini mempertemukan biji-biji dari Aceh Gayo serta Solok Radjo sert..."
S-SPR-146-100-WB,S-SPR-146,Hovering Clearwater,Spring,The First Ascent,Seasonal Blend,100g,Whole Bean,35000,100,"Di mana benih harapan tumbuh dari tanah yang baru mencair, blend ini mempertemukan biji-biji dari Papua Wamena serta Bengkulu sert..."
S-SPR-146-100-CRS,S-SPR-146,Hovering Clearwater,Spring,The First Ascent,Seasonal Blend,100g,Coarse,37000,100,"Di mana benih harapan tumbuh dari tanah yang baru mencair, blend ini mempertemukan biji-biji dari Papua Wamena serta Bengkulu sert..."
S-SPR-146-100-MED,S-SPR-146,Hovering Clearwater,Spring,The First Ascent,Seasonal Blend,100g,Medium,37500,100,"Di mana benih harapan tumbuh dari tanah yang baru mencair, blend ini mempertemukan biji-biji dari Papua Wamena serta Bengkulu sert..."
S-SPR-146-100-FIN,S-SPR-146,Hovering Clearwater,Spring,The First Ascent,Seasonal Blend,100g,Fine,38000,100,"Di mana benih harapan tumbuh dari tanah yang baru mencair, blend ini mempertemukan biji-biji dari Papua Wamena serta Bengkulu sert..."
S-SPR-146-100-XF,S-SPR-146,Hovering Clearwater,Spring,The First Ascent,Seasonal Blend,100g,Extra Fine,38500,100,"Di mana benih harapan tumbuh dari tanah yang baru mencair, blend ini mempertemukan biji-biji dari Papua Wamena serta Bengkulu sert..."
S-SPR-146-200-WB,S-SPR-146,Hovering Clearwater,Spring,The First Ascent,Seasonal Blend,200g,Whole Bean,62000,200,"Di mana benih harapan tumbuh dari tanah yang baru mencair, blend ini mempertemukan biji-biji dari Papua Wamena serta Bengkulu sert..."
S-SPR-146-200-CRS,S-SPR-146,Hovering Clearwater,Spring,The First Ascent,Seasonal Blend,200g,Coarse,64000,200,"Di mana benih harapan tumbuh dari tanah yang baru mencair, blend ini mempertemukan biji-biji dari Papua Wamena serta Bengkulu sert..."
S-SPR-146-200-MED,S-SPR-146,Hovering Clearwater,Spring,The First Ascent,Seasonal Blend,200g,Medium,64500,200,"Di mana benih harapan tumbuh dari tanah yang baru mencair, blend ini mempertemukan biji-biji dari Papua Wamena serta Bengkulu sert..."
S-SPR-146-200-FIN,S-SPR-146,Hovering Clearwater,Spring,The First Ascent,Seasonal Blend,200g,Fine,65000,200,"Di mana benih harapan tumbuh dari tanah yang baru mencair, blend ini mempertemukan biji-biji dari Papua Wamena serta Bengkulu sert..."
S-SPR-146-200-XF,S-SPR-146,Hovering Clearwater,Spring,The First Ascent,Seasonal Blend,200g,Extra Fine,65500,200,"Di mana benih harapan tumbuh dari tanah yang baru mencair, blend ini mempertemukan biji-biji dari Papua Wamena serta Bengkulu sert..."
S-SPR-146-500-WB,S-SPR-146,Hovering Clearwater,Spring,The First Ascent,Seasonal Blend,500g,Whole Bean,140000,500,"Di mana benih harapan tumbuh dari tanah yang baru mencair, blend ini mempertemukan biji-biji dari Papua Wamena serta Bengkulu sert..."
S-SPR-146-500-CRS,S-SPR-146,Hovering Clearwater,Spring,The First Ascent,Seasonal Blend,500g,Coarse,142000,500,"Di mana benih harapan tumbuh dari tanah yang baru mencair, blend ini mempertemukan biji-biji dari Papua Wamena serta Bengkulu sert..."
S-SPR-146-500-MED,S-SPR-146,Hovering Clearwater,Spring,The First Ascent,Seasonal Blend,500g,Medium,142500,500,"Di mana benih harapan tumbuh dari tanah yang baru mencair, blend ini mempertemukan biji-biji dari Papua Wamena serta Bengkulu sert..."
S-SPR-146-500-FIN,S-SPR-146,Hovering Clearwater,Spring,The First Ascent,Seasonal Blend,500g,Fine,143000,500,"Di mana benih harapan tumbuh dari tanah yang baru mencair, blend ini mempertemukan biji-biji dari Papua Wamena serta Bengkulu sert..."
S-SPR-146-500-XF,S-SPR-146,Hovering Clearwater,Spring,The First Ascent,Seasonal Blend,500g,Extra Fine,143500,500,"Di mana benih harapan tumbuh dari tanah yang baru mencair, blend ini mempertemukan biji-biji dari Papua Wamena serta Bengkulu sert..."
S-SPR-146-1K-WB,S-SPR-146,Hovering Clearwater,Spring,The First Ascent,Seasonal Blend,1kg,Whole Bean,255000,1000,"Di mana benih harapan tumbuh dari tanah yang baru mencair, blend ini mempertemukan biji-biji dari Papua Wamena serta Bengkulu sert..."
S-SPR-146-1K-CRS,S-SPR-146,Hovering Clearwater,Spring,The First Ascent,Seasonal Blend,1kg,Coarse,257000,1000,"Di mana benih harapan tumbuh dari tanah yang baru mencair, blend ini mempertemukan biji-biji dari Papua Wamena serta Bengkulu sert..."
S-SPR-146-1K-MED,S-SPR-146,Hovering Clearwater,Spring,The First Ascent,Seasonal Blend,1kg,Medium,257500,1000,"Di mana benih harapan tumbuh dari tanah yang baru mencair, blend ini mempertemukan biji-biji dari Papua Wamena serta Bengkulu sert..."
S-SPR-146-1K-FIN,S-SPR-146,Hovering Clearwater,Spring,The First Ascent,Seasonal Blend,1kg,Fine,258000,1000,"Di mana benih harapan tumbuh dari tanah yang baru mencair, blend ini mempertemukan biji-biji dari Papua Wamena serta Bengkulu sert..."
S-SPR-146-1K-XF,S-SPR-146,Hovering Clearwater,Spring,The First Ascent,Seasonal Blend,1kg,Extra Fine,258500,1000,"Di mana benih harapan tumbuh dari tanah yang baru mencair, blend ini mempertemukan biji-biji dari Papua Wamena serta Bengkulu sert..."
S-SPR-147-100-WB,S-SPR-147,Faint Moss,Spring,The First Ascent,Seasonal Blend,100g,Whole Bean,35000,100,"Dari mata air yang baru saja membuka jejaknya di lereng, blend ini mempertemukan biji-biji dari Papua Dogiyai serta Toraja Sapan d..."
S-SPR-147-100-CRS,S-SPR-147,Faint Moss,Spring,The First Ascent,Seasonal Blend,100g,Coarse,37000,100,"Dari mata air yang baru saja membuka jejaknya di lereng, blend ini mempertemukan biji-biji dari Papua Dogiyai serta Toraja Sapan d..."
S-SPR-147-100-MED,S-SPR-147,Faint Moss,Spring,The First Ascent,Seasonal Blend,100g,Medium,37500,100,"Dari mata air yang baru saja membuka jejaknya di lereng, blend ini mempertemukan biji-biji dari Papua Dogiyai serta Toraja Sapan d..."
S-SPR-147-100-FIN,S-SPR-147,Faint Moss,Spring,The First Ascent,Seasonal Blend,100g,Fine,38000,100,"Dari mata air yang baru saja membuka jejaknya di lereng, blend ini mempertemukan biji-biji dari Papua Dogiyai serta Toraja Sapan d..."
S-SPR-147-100-XF,S-SPR-147,Faint Moss,Spring,The First Ascent,Seasonal Blend,100g,Extra Fine,38500,100,"Dari mata air yang baru saja membuka jejaknya di lereng, blend ini mempertemukan biji-biji dari Papua Dogiyai serta Toraja Sapan d..."
S-SPR-147-200-WB,S-SPR-147,Faint Moss,Spring,The First Ascent,Seasonal Blend,200g,Whole Bean,62000,200,"Dari mata air yang baru saja membuka jejaknya di lereng, blend ini mempertemukan biji-biji dari Papua Dogiyai serta Toraja Sapan d..."
S-SPR-147-200-CRS,S-SPR-147,Faint Moss,Spring,The First Ascent,Seasonal Blend,200g,Coarse,64000,200,"Dari mata air yang baru saja membuka jejaknya di lereng, blend ini mempertemukan biji-biji dari Papua Dogiyai serta Toraja Sapan d..."
S-SPR-147-200-MED,S-SPR-147,Faint Moss,Spring,The First Ascent,Seasonal Blend,200g,Medium,64500,200,"Dari mata air yang baru saja membuka jejaknya di lereng, blend ini mempertemukan biji-biji dari Papua Dogiyai serta Toraja Sapan d..."
S-SPR-147-200-FIN,S-SPR-147,Faint Moss,Spring,The First Ascent,Seasonal Blend,200g,Fine,65000,200,"Dari mata air yang baru saja membuka jejaknya di lereng, blend ini mempertemukan biji-biji dari Papua Dogiyai serta Toraja Sapan d..."
S-SPR-147-200-XF,S-SPR-147,Faint Moss,Spring,The First Ascent,Seasonal Blend,200g,Extra Fine,65500,200,"Dari mata air yang baru saja membuka jejaknya di lereng, blend ini mempertemukan biji-biji dari Papua Dogiyai serta Toraja Sapan d..."
S-SPR-147-500-WB,S-SPR-147,Faint Moss,Spring,The First Ascent,Seasonal Blend,500g,Whole Bean,140000,500,"Dari mata air yang baru saja membuka jejaknya di lereng, blend ini mempertemukan biji-biji dari Papua Dogiyai serta Toraja Sapan d..."
S-SPR-147-500-CRS,S-SPR-147,Faint Moss,Spring,The First Ascent,Seasonal Blend,500g,Coarse,142000,500,"Dari mata air yang baru saja membuka jejaknya di lereng, blend ini mempertemukan biji-biji dari Papua Dogiyai serta Toraja Sapan d..."
S-SPR-147-500-MED,S-SPR-147,Faint Moss,Spring,The First Ascent,Seasonal Blend,500g,Medium,142500,500,"Dari mata air yang baru saja membuka jejaknya di lereng, blend ini mempertemukan biji-biji dari Papua Dogiyai serta Toraja Sapan d..."
S-SPR-147-500-FIN,S-SPR-147,Faint Moss,Spring,The First Ascent,Seasonal Blend,500g,Fine,143000,500,"Dari mata air yang baru saja membuka jejaknya di lereng, blend ini mempertemukan biji-biji dari Papua Dogiyai serta Toraja Sapan d..."
S-SPR-147-500-XF,S-SPR-147,Faint Moss,Spring,The First Ascent,Seasonal Blend,500g,Extra Fine,143500,500,"Dari mata air yang baru saja membuka jejaknya di lereng, blend ini mempertemukan biji-biji dari Papua Dogiyai serta Toraja Sapan d..."
S-SPR-147-1K-WB,S-SPR-147,Faint Moss,Spring,The First Ascent,Seasonal Blend,1kg,Whole Bean,255000,1000,"Dari mata air yang baru saja membuka jejaknya di lereng, blend ini mempertemukan biji-biji dari Papua Dogiyai serta Toraja Sapan d..."
S-SPR-147-1K-CRS,S-SPR-147,Faint Moss,Spring,The First Ascent,Seasonal Blend,1kg,Coarse,257000,1000,"Dari mata air yang baru saja membuka jejaknya di lereng, blend ini mempertemukan biji-biji dari Papua Dogiyai serta Toraja Sapan d..."
S-SPR-147-1K-MED,S-SPR-147,Faint Moss,Spring,The First Ascent,Seasonal Blend,1kg,Medium,257500,1000,"Dari mata air yang baru saja membuka jejaknya di lereng, blend ini mempertemukan biji-biji dari Papua Dogiyai serta Toraja Sapan d..."
S-SPR-147-1K-FIN,S-SPR-147,Faint Moss,Spring,The First Ascent,Seasonal Blend,1kg,Fine,258000,1000,"Dari mata air yang baru saja membuka jejaknya di lereng, blend ini mempertemukan biji-biji dari Papua Dogiyai serta Toraja Sapan d..."
S-SPR-147-1K-XF,S-SPR-147,Faint Moss,Spring,The First Ascent,Seasonal Blend,1kg,Extra Fine,258500,1000,"Dari mata air yang baru saja membuka jejaknya di lereng, blend ini mempertemukan biji-biji dari Papua Dogiyai serta Toraja Sapan d..."
S-SPR-148-100-WB,S-SPR-148,Early Spore,Spring,The First Ascent,Seasonal Blend,100g,Whole Bean,35000,100,"Saat kabut pagi pertama mulai mengangkat tirainya, blend ini mempertemukan biji-biji dari Bali Ulian serta Papua Dogiyai dalam seb..."
S-SPR-148-100-CRS,S-SPR-148,Early Spore,Spring,The First Ascent,Seasonal Blend,100g,Coarse,37000,100,"Saat kabut pagi pertama mulai mengangkat tirainya, blend ini mempertemukan biji-biji dari Bali Ulian serta Papua Dogiyai dalam seb..."
S-SPR-148-100-MED,S-SPR-148,Early Spore,Spring,The First Ascent,Seasonal Blend,100g,Medium,37500,100,"Saat kabut pagi pertama mulai mengangkat tirainya, blend ini mempertemukan biji-biji dari Bali Ulian serta Papua Dogiyai dalam seb..."
S-SPR-148-100-FIN,S-SPR-148,Early Spore,Spring,The First Ascent,Seasonal Blend,100g,Fine,38000,100,"Saat kabut pagi pertama mulai mengangkat tirainya, blend ini mempertemukan biji-biji dari Bali Ulian serta Papua Dogiyai dalam seb..."
S-SPR-148-100-XF,S-SPR-148,Early Spore,Spring,The First Ascent,Seasonal Blend,100g,Extra Fine,38500,100,"Saat kabut pagi pertama mulai mengangkat tirainya, blend ini mempertemukan biji-biji dari Bali Ulian serta Papua Dogiyai dalam seb..."
S-SPR-148-200-WB,S-SPR-148,Early Spore,Spring,The First Ascent,Seasonal Blend,200g,Whole Bean,62000,200,"Saat kabut pagi pertama mulai mengangkat tirainya, blend ini mempertemukan biji-biji dari Bali Ulian serta Papua Dogiyai dalam seb..."
S-SPR-148-200-CRS,S-SPR-148,Early Spore,Spring,The First Ascent,Seasonal Blend,200g,Coarse,64000,200,"Saat kabut pagi pertama mulai mengangkat tirainya, blend ini mempertemukan biji-biji dari Bali Ulian serta Papua Dogiyai dalam seb..."
S-SPR-148-200-MED,S-SPR-148,Early Spore,Spring,The First Ascent,Seasonal Blend,200g,Medium,64500,200,"Saat kabut pagi pertama mulai mengangkat tirainya, blend ini mempertemukan biji-biji dari Bali Ulian serta Papua Dogiyai dalam seb..."
S-SPR-148-200-FIN,S-SPR-148,Early Spore,Spring,The First Ascent,Seasonal Blend,200g,Fine,65000,200,"Saat kabut pagi pertama mulai mengangkat tirainya, blend ini mempertemukan biji-biji dari Bali Ulian serta Papua Dogiyai dalam seb..."
S-SPR-148-200-XF,S-SPR-148,Early Spore,Spring,The First Ascent,Seasonal Blend,200g,Extra Fine,65500,200,"Saat kabut pagi pertama mulai mengangkat tirainya, blend ini mempertemukan biji-biji dari Bali Ulian serta Papua Dogiyai dalam seb..."
S-SPR-148-500-WB,S-SPR-148,Early Spore,Spring,The First Ascent,Seasonal Blend,500g,Whole Bean,140000,500,"Saat kabut pagi pertama mulai mengangkat tirainya, blend ini mempertemukan biji-biji dari Bali Ulian serta Papua Dogiyai dalam seb..."
S-SPR-148-500-CRS,S-SPR-148,Early Spore,Spring,The First Ascent,Seasonal Blend,500g,Coarse,142000,500,"Saat kabut pagi pertama mulai mengangkat tirainya, blend ini mempertemukan biji-biji dari Bali Ulian serta Papua Dogiyai dalam seb..."
S-SPR-148-500-MED,S-SPR-148,Early Spore,Spring,The First Ascent,Seasonal Blend,500g,Medium,142500,500,"Saat kabut pagi pertama mulai mengangkat tirainya, blend ini mempertemukan biji-biji dari Bali Ulian serta Papua Dogiyai dalam seb..."
S-SPR-148-500-FIN,S-SPR-148,Early Spore,Spring,The First Ascent,Seasonal Blend,500g,Fine,143000,500,"Saat kabut pagi pertama mulai mengangkat tirainya, blend ini mempertemukan biji-biji dari Bali Ulian serta Papua Dogiyai dalam seb..."
S-SPR-148-500-XF,S-SPR-148,Early Spore,Spring,The First Ascent,Seasonal Blend,500g,Extra Fine,143500,500,"Saat kabut pagi pertama mulai mengangkat tirainya, blend ini mempertemukan biji-biji dari Bali Ulian serta Papua Dogiyai dalam seb..."
S-SPR-148-1K-WB,S-SPR-148,Early Spore,Spring,The First Ascent,Seasonal Blend,1kg,Whole Bean,255000,1000,"Saat kabut pagi pertama mulai mengangkat tirainya, blend ini mempertemukan biji-biji dari Bali Ulian serta Papua Dogiyai dalam seb..."
S-SPR-148-1K-CRS,S-SPR-148,Early Spore,Spring,The First Ascent,Seasonal Blend,1kg,Coarse,257000,1000,"Saat kabut pagi pertama mulai mengangkat tirainya, blend ini mempertemukan biji-biji dari Bali Ulian serta Papua Dogiyai dalam seb..."
S-SPR-148-1K-MED,S-SPR-148,Early Spore,Spring,The First Ascent,Seasonal Blend,1kg,Medium,257500,1000,"Saat kabut pagi pertama mulai mengangkat tirainya, blend ini mempertemukan biji-biji dari Bali Ulian serta Papua Dogiyai dalam seb..."
S-SPR-148-1K-FIN,S-SPR-148,Early Spore,Spring,The First Ascent,Seasonal Blend,1kg,Fine,258000,1000,"Saat kabut pagi pertama mulai mengangkat tirainya, blend ini mempertemukan biji-biji dari Bali Ulian serta Papua Dogiyai dalam seb..."
S-SPR-148-1K-XF,S-SPR-148,Early Spore,Spring,The First Ascent,Seasonal Blend,1kg,Extra Fine,258500,1000,"Saat kabut pagi pertama mulai mengangkat tirainya, blend ini mempertemukan biji-biji dari Bali Ulian serta Papua Dogiyai dalam seb..."
S-SPR-149-100-WB,S-SPR-149,Rising Spore,Spring,The First Ascent,Seasonal Blend,100g,Whole Bean,35000,100,"Terinspirasi dari fajar yang menerangi jalur yang belum pernah dilalui, blend ini mempertemukan biji-biji dari Java Preanger serta..."
S-SPR-149-100-CRS,S-SPR-149,Rising Spore,Spring,The First Ascent,Seasonal Blend,100g,Coarse,37000,100,"Terinspirasi dari fajar yang menerangi jalur yang belum pernah dilalui, blend ini mempertemukan biji-biji dari Java Preanger serta..."
S-SPR-149-100-MED,S-SPR-149,Rising Spore,Spring,The First Ascent,Seasonal Blend,100g,Medium,37500,100,"Terinspirasi dari fajar yang menerangi jalur yang belum pernah dilalui, blend ini mempertemukan biji-biji dari Java Preanger serta..."
S-SPR-149-100-FIN,S-SPR-149,Rising Spore,Spring,The First Ascent,Seasonal Blend,100g,Fine,38000,100,"Terinspirasi dari fajar yang menerangi jalur yang belum pernah dilalui, blend ini mempertemukan biji-biji dari Java Preanger serta..."
S-SPR-149-100-XF,S-SPR-149,Rising Spore,Spring,The First Ascent,Seasonal Blend,100g,Extra Fine,38500,100,"Terinspirasi dari fajar yang menerangi jalur yang belum pernah dilalui, blend ini mempertemukan biji-biji dari Java Preanger serta..."
S-SPR-149-200-WB,S-SPR-149,Rising Spore,Spring,The First Ascent,Seasonal Blend,200g,Whole Bean,62000,200,"Terinspirasi dari fajar yang menerangi jalur yang belum pernah dilalui, blend ini mempertemukan biji-biji dari Java Preanger serta..."
